0.000000000000000000e+00
5.269000000000000000e+03
1.040000000000000000e+03
-3.441000000000000000e+03
9.720000000000000000e+02
3.821000000000000000e+03
3.805000000000000000e+03
3.949000000000000000e+03
1.044300000000000000e+04
8.710000000000000000e+03
1.588900000000000000e+04
1.192700000000000000e+04
5.397000000000000000e+03
2.244000000000000000e+03
1.480800000000000000e+04
1.339600000000000000e+04
1.260000000000000000e+04
8.678000000000000000e+03
1.189900000000000000e+04
5.729000000000000000e+03
2.888000000000000000e+03
1.268800000000000000e+04
6.434000000000000000e+03
6.402000000000000000e+03
1.524800000000000000e+04
7.434000000000000000e+03
1.961400000000000000e+04
1.626100000000000000e+04
1.907400000000000000e+04
1.382400000000000000e+04
2.007400000000000000e+04
2.027400000000000000e+04
2.334700000000000000e+04
2.227100000000000000e+04
1.539600000000000000e+04
1.738900000000000000e+04
1.572100000000000000e+04
1.545200000000000000e+04
1.608500000000000000e+04
2.077400000000000000e+04
1.228300000000000000e+04
2.328700000000000000e+04
2.424300000000000000e+04
1.564500000000000000e+04
1.193900000000000000e+04
1.605700000000000000e+04
1.361200000000000000e+04
2.690400000000000000e+04
2.174600000000000000e+04
2.272300000000000000e+04
2.500300000000000000e+04
2.877300000000000000e+04
2.483500000000000000e+04
2.471100000000000000e+04
2.824100000000000000e+04
2.041000000000000000e+04
1.807700000000000000e+04
1.543600000000000000e+04
1.742500000000000000e+04
1.376400000000000000e+04
1.114300000000000000e+04
1.887000000000000000e+04
2.534800000000000000e+04
1.989000000000000000e+04
2.129400000000000000e+04
1.560000000000000000e+04
1.738100000000000000e+04
1.950600000000000000e+04
1.309200000000000000e+04
1.694900000000000000e+04
2.095400000000000000e+04
1.510000000000000000e+04
1.968200000000000000e+04
2.510800000000000000e+04
2.159800000000000000e+04
1.987000000000000000e+04
3.053700000000000000e+04
3.446300000000000000e+04
2.852900000000000000e+04
2.720800000000000000e+04
3.044500000000000000e+04
2.383500000000000000e+04
2.770800000000000000e+04
1.629700000000000000e+04
1.692500000000000000e+04
1.509200000000000000e+04
1.429200000000000000e+04
2.030200000000000000e+04
2.237100000000000000e+04
1.420000000000000000e+04
1.211500000000000000e+04
1.930200000000000000e+04
1.618100000000000000e+04
1.227900000000000000e+04
1.595300000000000000e+04
1.411600000000000000e+04
2.359900000000000000e+04
7.230000000000000000e+03
1.654500000000000000e+04
1.629700000000000000e+04
2.004200000000000000e+04
2.139000000000000000e+04
2.633200000000000000e+04
2.746400000000000000e+04
3.173800000000000000e+04
2.445900000000000000e+04
2.103400000000000000e+04
